confidence,entropy,prediction,true_label,failure
0.9990598559379578,0.00869014672935009,0,0,0
0.9507902264595032,0.2291153371334076,7,7,0
0.8901234269142151,0.452649861574173,6,6,0
0.3717145621776581,1.5650941133499146,6,2,1
0.883592963218689,0.5195906162261963,2,2,0
0.5335280299186707,1.2063026428222656,5,3,1
0.9537160396575928,0.2566858232021332,9,9,0
0.27227815985679626,1.798015832901001,4,7,1
0.8689572811126709,0.6376786828041077,9,9,0
0.5559617877006531,1.0841474533081055,0,2,1
0.4736067056655884,1.0825599431991577,6,6,0
0.9665961861610413,0.1788254827260971,7,7,0
0.702966570854187,1.2005066871643066,1,1,0
0.41587549448013306,1.4218411445617676,3,3,0
0.3593146800994873,1.5117610692977905,6,6,0
0.7901361584663391,0.6700716018676758,6,6,0
0.9963601231575012,0.02449876442551613,8,8,0
0.3678162097930908,1.7225676774978638,8,9,1
0.9973004460334778,0.020775530487298965,7,7,0
0.524355947971344,1.0455743074417114,2,5,1
0.9280774593353271,0.3438341021537781,4,4,0
0.581500232219696,1.1431934833526611,8,0,1
0.9300327301025391,0.31316500902175903,8,8,0
0.3175647556781769,1.9280407428741455,7,4,1
0.9985210299491882,0.012836058624088764,0,0,0
0.5024932622909546,1.2996609210968018,0,9,1
