confidence,entropy,activation_mean,activation_std,activation_max,activation_min,failure
0.93171555,0.30095118,0.5010282,0.7628942,5.761181,0.0,0
0.44540566,1.0561266,0.4950317,0.7377622,3.54135,0.0,0
0.8914519,0.4504322,0.5693513,0.76151067,4.2582808,0.0,0
0.6121103,1.2534642,0.42351836,0.5535173,3.8512332,0.0,1
0.8375411,0.6312829,0.51306,0.6643061,3.7817671,0.0,0
0.91688806,0.35431036,0.88504183,1.0737001,5.8828063,0.0,0
0.99431604,0.042232063,0.5912526,0.9275816,5.044789,0.0,0
0.834416,0.68646777,0.5176259,0.7055534,3.5665488,0.0,0
0.41916096,1.8376358,0.32586247,0.39694124,2.1616716,0.0,0
0.854697,0.5139705,0.75546896,1.1240213,6.7094965,0.0,0
0.69651145,0.8344693,0.55061865,0.8569778,4.669156,0.0,0
0.883431,0.52014875,0.4666201,0.65631515,3.4187455,0.0,0
0.98268753,0.11151609,1.133115,1.4116396,7.27662,0.0,0
0.3501725,1.6001202,0.4996894,0.6969838,4.328724,0.0,1
0.5322201,1.2011402,0.51594675,0.6649716,3.2294614,0.0,0
0.9996377,0.0032805935,4.0554614,4.986556,18.23443,0.0,0
0.9880768,0.069388956,1.9866922,2.3988485,10.390097,0.0,0
0.4096766,1.3903489,0.44435245,0.63789856,3.6110027,0.0,0
0.4797208,1.4796094,0.4363756,0.556055,3.3146229,0.0,1
0.4230565,1.6952281,0.36196113,0.50233555,2.8229442,0.0,1
0.58726966,1.1875316,0.48277783,0.61229223,2.9356272,0.0,0
0.97895765,0.11191374,0.7910003,1.1846496,7.210243,0.0,0
0.6526414,1.0422734,0.49432802,0.64654315,3.1919494,0.0,0
0.48563576,1.289571,0.43670782,0.5530848,3.1010864,0.0,0
0.38490415,1.6644573,0.3609715,0.43294019,2.4227667,0.0,0
0.47290817,1.0256809,0.53690857,0.7325018,4.510235,0.0,0
0.63782024,0.88939404,0.5431167,0.74426883,4.2477603,0.0,0
0.54724157,0.9951106,0.40140066,0.6218342,3.4355335,0.0,1
0.7775017,0.57548267,0.5212707,0.8063998,5.1583104,0.0,0
0.52994573,1.3177239,0.41740912,0.5265755,2.6988115,0.0,0
0.645688,1.2745507,0.37011153,0.46497196,2.5726624,0.0,0
0.719965,0.9532348,0.4130049,0.62511295,3.1287143,0.0,0
0.5770501,1.3226726,0.40786538,0.50508344,3.2109356,0.0,0
0.9993919,0.005165845,3.7912407,4.6601377,17.575165,0.0,0
0.9978219,0.016465709,2.5953627,3.1847706,12.389961,0.0,0
0.4195028,1.4781585,0.44392073,0.60815704,3.4998097,0.0,0
0.88354254,0.5699499,0.43570438,0.59013796,3.2701218,0.0,0
0.78827506,0.8153143,0.49218923,0.6516467,3.4322188,0.0,1
0.7665349,0.9431622,0.43466783,0.61747307,3.8291109,0.0,0
0.6745558,1.0363958,0.49330163,0.65775084,3.4482338,0.0,0
0.9981529,0.014991045,2.275104,2.8090498,11.640665,0.0,0
0.99944395,0.004907715,3.3197927,4.1040134,15.1362705,0.0,0
0.93913674,0.32299182,0.4968242,0.7031058,4.777314,0.0,0
0.9800315,0.11691856,0.57168543,0.8616879,4.478859,0.0,0
0.45808133,1.4859794,0.4816742,0.6592946,3.5387096,0.0,0
0.30135396,1.7024884,0.39518237,0.506085,2.7785954,0.0,0
0.82829463,0.6559179,0.5253775,0.7329169,3.8514676,0.0,1
0.36490083,1.4988985,0.3524434,0.45719075,2.3250334,0.0,1
0.51317286,1.5051918,0.46324688,0.73309433,4.3769917,0.0,0
0.9319326,0.3255864,0.7620744,1.0394647,5.3995447,0.0,0
0.9795008,0.10945087,0.6034548,0.9552205,4.9297204,0.0,0
0.9981698,0.015086634,1.2404006,1.5441209,8.250819,0.0,0
0.53034455,1.036437,0.48525274,0.64065117,4.013478,0.0,1
0.9924204,0.055128954,1.5831661,1.9762266,9.149651,0.0,0
0.89417684,0.4577882,0.55315185,0.76854193,4.155367,0.0,0
0.93533707,0.314157,0.59806436,0.8022725,4.925326,0.0,0
0.64654773,1.139162,0.4081781,0.5490807,3.1496596,0.0,0
0.5511099,0.93817395,0.552474,0.8390512,4.6910896,0.0,1
0.75494224,0.69596547,1.2567505,1.4242727,6.6207733,0.0,1
0.9158271,0.34744087,0.5287269,0.86898476,4.5059147,0.0,0
0.93967736,0.30976796,0.55726725,0.81691563,4.5337453,0.0,0
0.31517372,1.6577587,0.41922528,0.52944344,2.5917623,0.0,1
0.29201192,1.529355,0.45211637,0.63634217,3.8909178,0.0,1
0.4633178,1.4027784,0.5251272,0.68785936,3.6297345,0.0,0
0.62531936,1.1810805,0.50571847,0.6850437,4.038868,0.0,0
0.99619615,0.029244399,0.694605,1.0119969,4.9469047,0.0,0
0.77539235,0.81026757,0.42777094,0.61268526,3.36385,0.0,0
0.3050638,1.7799088,0.38126266,0.5360004,3.2451973,0.0,0
0.99250495,0.05272948,0.72972536,0.9993162,5.4490876,0.0,0
0.81275386,0.7953253,0.3556594,0.6065301,4.01896,0.0,0
0.98914075,0.06933824,0.7058965,1.0336232,5.4937344,0.0,0
0.9127157,0.39265972,0.6355983,0.90661067,5.913421,0.0,1
0.79980266,0.728118,0.4731713,0.73754,4.1730285,0.0,1
0.81042546,0.6585807,0.50773966,0.70608985,4.390866,0.0,1
0.9795181,0.12835947,0.5402284,0.8507298,4.4612694,0.0,0
0.9943929,0.039958153,0.65681696,1.0064926,5.502437,0.0,0
0.61810637,1.2905246,0.42789978,0.5687219,3.3512664,0.0,0
0.9442998,0.25080442,0.73374414,1.0419154,5.9192195,0.0,0
0.6266241,1.2222589,0.4437261,0.60677004,3.2574449,0.0,0
0.4035947,1.4218664,0.4985476,0.65174776,3.6815963,0.0,1
0.39116994,1.4975817,0.4444407,0.57937086,3.3350306,0.0,0
0.8630294,0.56789976,0.62711084,0.7950317,4.4987183,0.0,0
0.5693345,1.2922792,0.44951668,0.6057733,3.7380066,0.0,0
0.9570753,0.21500906,0.5265036,0.73149014,3.8237023,0.0,0
0.9758933,0.1532792,0.5425468,0.7114354,3.354324,0.0,0
0.9974732,0.019461434,2.3559237,2.9046156,12.455721,0.0,0
0.5760337,1.0233712,0.41701066,0.59682256,3.262632,0.0,1
0.7839654,0.84127223,0.35045832,0.54731756,3.0555222,0.0,0
0.67200947,1.1648085,0.48116192,0.6207938,3.6211312,0.0,0
0.4615527,1.2797081,0.5113865,0.69123864,3.7390218,0.0,1
0.569417,0.98316014,0.39428663,0.6248426,3.4375765,0.0,1
0.71503925,0.7446013,0.59593594,0.81686145,3.6923609,0.0,1
0.8913454,0.39780912,0.5260849,0.727685,3.4394672,0.0,0
0.9479269,0.25563794,1.2206128,1.4791287,6.7082887,0.0,0
0.9469773,0.21175876,0.71369994,1.0942622,5.749488,0.0,0
0.80281067,0.68974054,0.50411654,0.7100094,4.298912,0.0,0
0.90331835,0.47651878,0.47332796,0.6253085,4.1750655,0.0,0
0.759125,0.77442014,0.5227925,0.7124193,3.6127186,0.0,0
0.85966223,0.57971525,0.49952537,0.6782194,3.5604713,0.0,0
0.8736829,0.5078166,0.55301726,0.7665456,4.808773,0.0,0
0.9846395,0.09167825,1.9187944,2.3045669,9.529965,0.0,1
0.49154052,1.3437243,0.44253543,0.5869926,3.5939324,0.0,0
0.93571603,0.29900354,0.53340924,0.76971656,5.224504,0.0,0
0.8970246,0.4974491,0.4775363,0.65793437,3.9686353,0.0,0
0.49998444,1.2370808,0.4592045,0.6269367,3.4116392,0.0,1
0.7994305,0.78677243,0.37172645,0.580394,2.828062,0.0,0
0.54455984,1.461765,0.39664704,0.5004569,2.696278,0.0,1
0.9166819,0.4120824,0.62199426,0.8296573,5.0141706,0.0,0
0.54143083,1.3395494,0.54586804,0.7289902,3.745477,0.0,1
0.49338973,1.4320999,0.43552625,0.5679756,3.1307914,0.0,0
0.3432364,1.5431811,0.45425272,0.60780424,4.054358,0.0,0
0.783971,0.8770543,0.3390763,0.54809415,2.8908737,0.0,0
0.9401013,0.31003284,0.44934455,0.6595733,4.3922176,0.0,0
0.44987923,1.1891704,0.45992422,0.59556067,3.3147779,0.0,0
0.8290604,0.7807279,0.35337302,0.4586341,2.354731,0.0,0
0.8101207,0.6560827,0.4679429,0.7468128,3.9740286,0.0,0
0.5071088,1.0768039,0.46546417,0.6389757,3.5010533,0.0,0
0.9427063,0.29676002,0.4931673,0.7125009,4.175722,0.0,0
0.89033675,0.54642296,0.42273152,0.62775457,3.7556174,0.0,0
0.5863862,1.370956,0.432334,0.583091,3.2261302,0.0,1
0.979732,0.12113561,0.6404002,0.94054115,5.736929,0.0,0
0.5780887,1.0352116,0.40849948,0.58689404,3.5019705,0.0,0
0.9636341,0.17992967,0.5862452,0.8275553,4.046616,0.0,0
0.65625453,1.2823247,0.3911705,0.4899872,2.5333428,0.0,0
0.8293973,0.5311585,0.6178595,0.8917777,4.910578,0.0,0
0.80328745,0.72609496,0.5949043,0.73303485,4.1378937,0.0,0
0.7061327,0.9938352,0.5394799,0.76828074,4.093492,0.0,1
0.9986104,0.011133458,2.7996078,3.4490905,14.373038,0.0,0
0.5458616,1.2660131,0.4691987,0.61003876,3.2505038,0.0,1
0.64176774,1.1337855,0.4478088,0.58358634,3.146693,0.0,1
0.72755563,0.7034295,0.6004314,0.7767723,3.754071,0.0,0
0.95402455,0.24503295,0.51339054,0.76226574,3.7662644,0.0,0
0.6878353,1.0268888,0.48171467,0.69185716,3.893623,0.0,1
0.37297466,1.4526865,0.35981995,0.5213014,2.8496885,0.0,1
0.8853495,0.55114996,0.6437812,0.80800176,4.696393,0.0,0
0.904817,0.4223755,0.4552847,0.652162,3.763722,0.0,0
0.9879469,0.08508624,0.54890734,0.8195453,4.507856,0.0,0
0.67517096,1.0433552,0.41083926,0.5404325,2.7854276,0.0,0
0.71893346,0.82717717,0.56369764,0.7806392,4.836007,0.0,0
0.75167096,0.8037843,0.4927506,0.67016065,3.5182483,0.0,1
0.7936441,0.7783836,0.5113739,0.7376523,3.7111888,0.0,0
0.6493296,0.9204218,0.7299766,0.8453255,4.143093,0.0,0
0.6364027,1.0280064,0.46019995,0.6354435,3.0742972,0.0,0
0.9943164,0.0410806,0.62720346,0.9544976,4.3397536,0.0,0
0.2833934,1.6120229,0.43623507,0.60036975,3.175982,0.0,1
0.24332082,1.8169221,0.42758697,0.5568547,2.6944027,0.0,1
0.9993912,0.0052189394,3.5035152,4.31099,16.762598,0.0,0
0.48511395,1.1871219,0.51101094,0.6442182,3.6282825,0.0,0
0.6859029,1.0199097,0.49779502,0.67354643,3.5220532,0.0,1
0.4689173,1.5365212,0.45070422,0.59258676,3.2580452,0.0,1
0.74655735,0.6611621,1.2214081,1.3754634,6.819193,0.0,1
0.31201452,1.8301454,0.36334294,0.47515166,2.9409978,0.0,1
0.86571723,0.56833386,0.5014118,0.7079586,3.4572575,0.0,0
0.90782756,0.48773152,0.38869083,0.53514045,3.4347281,0.0,0
0.54259366,1.5229858,0.45071876,0.57238173,3.3956366,0.0,0
0.34574375,1.5613046,0.5040239,0.6712816,3.5093071,0.0,0
0.52507573,1.2255888,0.41602808,0.52231777,2.9061084,0.0,1
0.8879696,0.5151694,0.42152974,0.6803259,3.290255,0.0,0
0.99294174,0.051335596,1.5148631,1.8797846,8.372442,0.0,0
0.87158436,0.57549906,0.49363232,0.6458153,3.6373768,0.0,0
0.9735574,0.17335384,0.6822215,0.8840372,3.9189513,0.0,0
0.34041592,1.36481,0.466081,0.6323796,3.1511903,0.0,1
0.59816396,1.140419,0.399225,0.56881815,2.9456012,0.0,1
0.9938146,0.039693467,2.4996512,3.026098,11.595562,0.0,0
0.6283895,1.1307073,0.46526098,0.59011567,3.0762582,0.0,0
0.9774769,0.1449539,0.5264374,0.74406743,4.3626266,0.0,0
0.69876045,0.8335259,0.51964027,0.7005445,4.027726,0.0,0
0.89122725,0.41175872,1.0211201,1.1389378,5.5362396,0.0,0
0.40335742,1.4779284,0.461069,0.6835808,5.337026,0.0,0
0.98432934,0.09859222,0.67731833,0.9564199,6.4173207,0.0,0
0.9408435,0.334307,0.4727134,0.7255553,4.3846974,0.0,0
0.5403479,1.28863,0.45867175,0.632032,3.074702,0.0,1
0.8147107,0.8229757,0.37804812,0.50286907,2.5371192,0.0,1
0.41649148,1.5086687,0.35322446,0.44646144,2.7990794,0.0,0
0.8447777,0.6357363,0.53052944,0.74024355,4.010155,0.0,1
0.9455381,0.28974906,0.6981883,0.8909937,4.845809,0.0,0
0.9525097,0.25922084,0.50141966,0.720824,3.3810356,0.0,0
0.7842411,0.7785584,0.57594454,0.7924097,4.4403534,0.0,0
0.99316037,0.048144925,0.58633435,0.9075824,5.2210116,0.0,0
0.9086192,0.39049062,1.1041663,1.2705085,5.980571,0.0,0
0.70545536,1.0004193,0.5942531,0.74042296,4.0514755,0.0,0
0.47440132,1.1075543,0.5639254,0.7995236,4.699151,0.0,1
0.62778914,1.2414134,0.46286458,0.6080491,3.4679878,0.0,1
0.94614875,0.2695215,0.58170307,0.8255635,4.3899236,0.0,0
0.66462916,1.1163106,0.4371088,0.56626475,3.1238043,0.0,0
0.40929174,1.5544705,0.3905745,0.4765471,2.3179736,0.0,0
0.6887279,0.7361518,0.5744083,0.8186322,4.187081,0.0,1
0.55646044,1.3030775,0.39044172,0.49077818,2.5004404,0.0,1
0.7078319,0.8714766,0.5027877,0.72729343,4.1973495,0.0,0
0.6173146,1.3252177,0.40239173,0.5426319,3.370269,0.0,1
0.40637928,1.4606991,0.43489212,0.5428516,2.9820185,0.0,1
0.7975377,0.5877971,0.5513241,0.76875716,4.9631925,0.0,1
0.95922786,0.17669018,0.6412243,0.9708343,4.9326167,0.0,0
0.6251886,1.2559552,0.43590885,0.55530906,3.2627861,0.0,1
0.902478,0.4695171,0.6014308,0.73717785,4.4464,0.0,0
0.98883635,0.075099796,1.4774375,1.8286521,7.9701734,0.0,0
0.99950707,0.0047002337,1.8289962,2.128668,11.565216,0.0,0
0.9083106,0.42092746,0.52188426,0.72372884,4.114301,0.0,0
0.84124887,0.7157182,0.46064466,0.65187335,3.8936095,0.0,1
0.5076475,1.4818797,0.41330835,0.5727894,2.8388577,0.0,1
0.26012555,1.694879,0.50015414,0.72034067,4.1773,0.0,1
0.9999424,0.0006587126,1.0157993,1.5937393,8.2519,0.0,0
0.58906984,0.7358872,0.51241994,0.7707709,3.867562,0.0,0
0.7695184,0.918006,0.35945332,0.53322196,2.5832593,0.0,0
0.7551574,0.7295908,0.5754168,0.80977064,4.3996897,0.0,0
0.99316823,0.046513643,0.81064016,1.1439373,5.594677,0.0,0
0.6484842,1.1285214,0.45811749,0.5900149,3.534847,0.0,1
0.9963922,0.030219287,0.6705874,0.9620145,5.5621066,0.0,0
0.93751097,0.34700423,0.6995476,0.90509903,5.2071633,0.0,1
0.82996786,0.74802953,0.45544568,0.57874,3.5155826,0.0,0
0.7570177,0.8601647,0.41488853,0.5511589,2.9590688,0.0,1
0.25718054,1.5692087,0.43608254,0.62646127,3.4473877,0.0,0
0.88633585,0.4531157,0.52371097,0.73667324,4.5725474,0.0,0
0.9411975,0.26727825,0.5093113,0.75746745,3.9203107,0.0,0
0.5927223,0.8779757,0.45583075,0.6623663,3.7316966,0.0,0
0.7366589,0.81948674,0.51490414,0.70501614,3.8706503,0.0,1
0.49567163,1.5130221,0.39036095,0.6168223,3.3894582,0.0,1
0.59603524,1.0329666,0.5294149,0.73209244,4.586881,0.0,1
0.9496831,0.27370244,0.5441555,0.7774485,4.530575,0.0,0
0.97138715,0.17094198,0.85757154,1.0734936,5.401672,0.0,1
0.4159801,1.4770586,0.43901825,0.59162134,3.6811292,0.0,0
0.6792215,1.1488506,0.3534758,0.5671178,3.1278005,0.0,0
0.93736786,0.2826206,0.53409564,0.7526802,3.6456547,0.0,0
0.7331094,1.0570147,0.39113528,0.5012855,2.9059978,0.0,1
0.7427054,0.96879625,0.47364014,0.6237693,3.7903755,0.0,1
0.9545105,0.23441106,0.9637723,1.1805567,5.874786,0.0,1
0.9940971,0.040699854,1.813355,2.2073042,9.788705,0.0,0
0.2768561,2.0036721,0.26156968,0.32622322,1.7391984,0.0,1
0.97528744,0.13706622,0.6182041,0.9018947,4.97261,0.0,0
0.9869322,0.08488974,0.65865225,0.944584,5.9418325,0.0,0
0.60286427,1.4236026,0.35027584,0.46431252,2.326417,0.0,0
0.44061026,1.2341744,0.42894098,0.5453747,3.0722628,0.0,1
0.43226254,1.283443,0.41399983,0.54322326,2.8845696,0.0,1
0.9397794,0.31528273,0.5850196,0.77674097,4.4698105,0.0,0
0.6397961,1.1720724,0.5033501,0.6750383,3.946321,0.0,0
0.99758077,0.01939154,1.9319332,2.3952708,9.678751,0.0,0
0.24721645,1.8050373,0.44275966,0.5541611,2.765413,0.0,1
0.65484506,0.9417238,0.5208255,0.7727838,3.4120078,0.0,0
0.42753613,1.6972792,0.35342926,0.43592495,2.134314,0.0,1
0.5794651,1.2519069,0.5316392,0.7187262,4.448327,0.0,0
0.4212857,1.3964164,0.47597623,0.6308238,3.040328,0.0,1
0.49386248,0.99172425,0.4607036,0.67675877,3.4917147,0.0,1
0.6164956,0.8294303,0.651821,0.8553025,5.174288,0.0,1
0.87274885,0.53361547,0.5382048,0.7131793,4.073349,0.0,0
0.9991673,0.007122502,0.84265953,1.4471387,7.321721,0.0,0
0.9679261,0.18399036,0.51283765,0.75660205,4.4187155,0.0,1
0.9954373,0.037140023,0.5628896,0.8857607,5.4251437,0.0,0
0.90794146,0.35229206,0.5933521,0.88382953,5.8772907,0.0,0
0.86233306,0.40929434,2.4031568,2.803545,11.564196,0.0,1
0.97219616,0.15800166,0.6335864,0.9292265,5.066704,0.0,0
0.99326056,0.048442967,0.57087016,0.94028205,5.5400033,0.0,0
0.99653625,0.027088545,0.6614467,0.9641327,4.528126,0.0,0
0.97564983,0.15158306,0.5363196,0.7377131,4.123634,0.0,0
0.9017844,0.38004062,0.6273677,0.92505753,5.15615,0.0,0
0.6509227,0.66065705,0.5915971,0.9145936,4.8494153,0.0,0
0.8375631,0.67737436,0.44076836,0.5924477,3.906334,0.0,0
0.7806074,0.6346275,0.56238186,0.8087543,4.663154,0.0,0
0.991058,0.060089547,0.69534767,0.95096654,5.5735426,0.0,0
0.99550146,0.030653812,1.4054136,1.6938518,10.519612,0.0,0
0.95179695,0.19834091,0.9789195,1.3607504,7.683454,0.0,0
0.8987924,0.46446502,0.5190641,0.72550344,4.2435374,0.0,0
0.98743606,0.0827856,0.66257393,0.9234626,5.1212025,0.0,0
0.9365275,0.31020334,0.61541396,0.8174451,4.2017984,0.0,0
0.33050776,1.8342438,0.30096802,0.3749891,2.6678107,0.0,0
0.21858084,2.0014224,0.3348382,0.4117498,2.2916267,0.0,1
0.78421324,0.80198574,0.45132655,0.6353636,3.6653502,0.0,0
0.6722696,1.0522473,0.43883908,0.71830577,3.5466235,0.0,0
0.6436491,1.1673747,0.3612632,0.5265715,2.7656329,0.0,1
0.9368738,0.31409737,0.5257882,0.77477604,4.4410048,0.0,0
0.9872361,0.07160084,0.67472714,0.9808152,4.8470325,0.0,0
0.37765953,1.3960168,0.49312478,0.68213636,3.2334843,0.0,1
0.8821976,0.47455987,1.3781692,1.5897486,7.3834324,0.0,0
0.99709415,0.023278812,0.72347176,1.1498413,6.517174,0.0,0
0.9736485,0.12581488,1.9740762,2.2096484,9.954527,0.0,1
0.75373185,0.91585976,0.46947178,0.70055187,3.6537933,0.0,0
0.62661797,1.2211715,0.4394769,0.5600381,3.5134373,0.0,0
0.47296205,1.5155379,0.38675576,0.5399003,2.484057,0.0,0
0.5610802,1.3782811,0.41724473,0.5331845,2.7313666,0.0,0
0.9797774,0.12360498,0.6028708,0.84319454,5.0300884,0.0,0
0.92393935,0.32700032,0.58809304,0.83933794,5.971962,0.0,0
0.73954666,0.92577845,0.48321176,0.64540017,3.1401532,0.0,1
0.8175279,0.73341006,0.43138295,0.5899419,3.1922488,0.0,0
0.82146996,0.7678869,0.43254662,0.7241451,3.8561678,0.0,1
0.48133853,1.3792844,0.48869056,0.645455,3.7820778,0.0,0
0.844616,0.6291739,0.5141106,0.68080044,4.0036616,0.0,1
0.62520957,1.231185,0.5212933,0.67837036,3.746215,0.0,1
0.79695046,0.90760106,0.406049,0.5421384,3.4104576,0.0,0
0.72736645,0.80284435,0.52042925,0.7311149,4.4409404,0.0,0
0.3259076,1.7041974,0.399703,0.51337546,2.4518795,0.0,1
0.9080699,0.46576735,0.45474678,0.6230253,3.9218495,0.0,0
0.8463923,0.637741,0.46747792,0.6669705,4.7928276,0.0,0
0.940013,0.3018756,0.515007,0.7179668,3.820814,0.0,0
0.9799978,0.124433145,0.51469624,0.7880749,4.344187,0.0,0
0.42792046,1.3012819,0.42246068,0.587036,3.7313747,0.0,1
0.95700353,0.21656308,0.6393508,0.8678126,5.3239236,0.0,0
0.9326273,0.32020453,0.5909024,0.8567368,4.620517,0.0,0
0.82773536,0.49507007,0.533049,0.79945505,3.9016216,0.0,1
0.91131926,0.3933434,0.54616094,0.7723803,4.265811,0.0,0
0.9888787,0.07571027,1.3472492,1.6680338,7.5749025,0.0,0
0.9231801,0.40210783,0.4528283,0.6605723,3.3872347,0.0,0
0.9069138,0.43260726,0.56789464,0.73474455,3.7628632,0.0,0
0.6100659,1.030722,0.45725745,0.5950988,2.951631,0.0,0
0.95427036,0.26114744,0.5382873,0.7128681,4.3568845,0.0,0
0.9227859,0.31983835,0.6336744,0.9648256,4.8706923,0.0,1
0.30450734,1.5525459,0.4315963,0.5851971,3.5522218,0.0,0
0.93880874,0.24811816,1.6893654,1.9837959,9.078396,0.0,0
0.3302392,1.4268258,0.4371999,0.61876804,3.4801152,0.0,0
0.7033826,1.0535593,0.46803194,0.5941027,3.3282099,0.0,0
0.94718075,0.26149344,0.60436106,0.84014404,4.8455114,0.0,0
0.9944565,0.03588087,2.6408262,3.199972,12.613229,0.0,0
0.7781621,0.56770176,0.54849195,0.84668773,4.573027,0.0,0
0.88344145,0.37456298,0.60963446,0.8671301,4.2152977,0.0,1
0.9978654,0.017465461,0.70300984,1.0157404,4.947658,0.0,0
0.86295545,0.46846431,1.068456,1.2489758,6.818714,0.0,0
0.8145038,0.5267611,0.49429995,0.7881435,3.8957329,0.0,0
0.67510974,0.9926965,0.49816483,0.6845789,4.4574666,0.0,1
0.32269004,1.6677995,0.4372366,0.5848953,3.2765737,0.0,0
0.41274777,1.5911846,0.37960923,0.49736974,2.8917072,0.0,1
0.86833954,0.60568357,0.47434947,0.6249726,3.4664686,0.0,0
0.7874236,0.7444028,0.40179762,0.6485376,3.6814175,0.0,0
0.8240603,0.7254514,0.39687172,0.5498798,2.738409,0.0,0
0.3044701,1.7671382,0.41614687,0.51991385,2.976061,0.0,0
0.86348623,0.50045866,0.57151115,0.8472654,4.3450203,0.0,0
0.9971349,0.020514555,2.6743493,3.2659194,12.502583,0.0,0
0.5609447,1.0359968,0.48611343,0.72220707,4.226026,0.0,0
0.9740098,0.16023466,0.50722766,0.7685813,3.800069,0.0,0
0.5584671,1.2429636,0.47091568,0.6349509,3.697195,0.0,1
0.4513594,1.4668045,0.3688573,0.46604356,2.7543616,0.0,0
0.21920313,1.9724166,0.3385219,0.43537915,2.7475839,0.0,0
0.8390718,0.58025074,0.5406821,0.8442031,4.4407167,0.0,1
0.726827,0.9003686,0.376742,0.5239798,2.6433108,0.0,0
0.4854341,1.2072031,0.49640933,0.69281876,3.2577546,0.0,1
0.99569607,0.033342503,0.74483716,1.075646,6.217838,0.0,0
0.9992061,0.0077416347,0.6492046,1.0916392,6.3017273,0.0,0
0.5622208,1.4849956,0.36946058,0.46052355,2.383413,0.0,0
0.4922424,0.96486163,0.5277803,0.7212609,3.7047071,0.0,0
0.4242764,1.486664,0.46905622,0.62812835,3.5001917,0.0,0
0.34459352,1.6179445,0.48350796,0.7935904,5.281176,0.0,1
0.59902084,1.0035791,0.49860764,0.71334976,4.3507304,0.0,0
0.5483721,1.3668756,0.42004097,0.6310098,3.4548824,0.0,1
0.889262,0.45535606,0.6256547,0.85762316,4.484766,0.0,0
0.93969035,0.30724785,0.5494685,0.7604365,4.556332,0.0,0
0.96712506,0.20183665,0.46672073,0.66711485,3.7600744,0.0,0
0.99224323,0.04997367,0.8865084,1.2338316,6.420807,0.0,0
0.688212,0.76809204,0.49784967,0.74731874,3.6064065,0.0,1
0.3204326,1.5765142,0.48997387,0.6405471,3.354476,0.0,0
0.5734364,0.8542301,1.0451657,1.1656463,5.801603,0.0,0
0.93400383,0.32006794,0.5488822,0.7523901,4.540752,0.0,0
0.833472,0.72497785,0.46324652,0.56947273,2.7571564,0.0,0
0.48141924,1.245818,0.5049336,0.6784689,4.1168995,0.0,0
0.85865414,0.5724413,0.5637018,0.76029974,3.95615,0.0,0
0.99154305,0.05498371,0.6488308,0.91458756,4.286821,0.0,0
0.9176556,0.29915157,0.82735693,1.1387244,7.220973,0.0,0
0.94762653,0.2903188,0.55156267,0.7269576,4.6297836,0.0,0
