confidence,entropy,margin,brightness,blur,failure
0.56936914,1.2988832,0.35370028,0.17285308,0.6356441378593445,1
0.9445315,0.24435899,0.8958325,0.44271523,0.8101564645767212,0
0.5100946,1.2452209,0.18656105,-0.46066296,0.5373954176902771,0
0.35903135,1.7828465,0.08884716,-1.2078868,0.957427442073822,1
0.614027,1.2623513,0.47067022,0.073239565,0.8375486135482788,1
0.44701332,1.463568,0.17308041,-0.256298,0.8679289221763611,0
0.5030752,1.3021204,0.2643583,-0.6647379,1.4907954931259155,0
0.92606604,0.339584,0.87933046,-0.07863883,0.8606139421463013,0
0.75836265,0.88801587,0.6195913,0.8945071,1.0064961910247803,1
0.5239501,1.2502754,0.26125696,-0.8318526,1.2918682098388672,0
0.2599115,2.0514073,0.1011444,-0.1014746,0.9604394435882568,1
0.35860312,1.7842543,0.12762444,0.8405267,0.17612332105636597,1
0.5658113,1.4383702,0.43475538,-0.6075263,0.6386595964431763,0
0.6931335,0.91666126,0.4918198,0.79856217,0.6229897737503052,0
0.90830547,0.39253247,0.84388644,-0.008751571,0.473088800907135,0
0.54735756,1.3385872,0.28513354,0.23216641,1.2416913509368896,1
0.47870445,1.1337035,0.07864818,0.012621197,0.44487208127975464,0
0.39461875,1.4987624,0.100856274,0.29487163,1.3563613891601562,1
0.49872532,1.4804862,0.23479965,-0.40494797,0.6003677248954773,0
0.5444735,1.1276591,0.23452789,-0.9607682,0.4902392029762268,0
0.883417,0.51431084,0.83666813,1.7116326,0.6423965692520142,0
0.94353443,0.28091034,0.9133816,0.81388044,0.4000825881958008,0
0.33331633,1.6246259,0.061534613,-1.3398316,0.6925722360610962,0
0.98285866,0.10233483,0.9714646,-0.2639789,0.5570285320281982,0
0.71184397,1.0136396,0.60097116,1.2945687,0.9674688577651978,0
0.28490722,1.7421918,0.053044856,1.2405639,0.36552339792251587,0
0.94226474,0.2905763,0.90624017,-0.2867983,0.468132346868515,1
0.29141188,1.9195735,0.1139054,-0.4155712,0.95806884765625,1
0.34183365,1.8601264,0.17058736,1.1531464,0.43331649899482727,1
0.82659537,0.8002999,0.78071487,0.74372053,0.8398807048797607,0
0.5015549,1.1864233,0.1303994,0.166227,1.254034399986267,0
0.7150952,0.841503,0.5130292,0.2927812,0.8742351531982422,0
0.59710467,1.2757663,0.4647632,-0.70989084,0.4025496244430542,1
0.9644537,0.19352224,0.94585717,1.1562546,0.6990865468978882,0
0.8943232,0.49238566,0.8406262,-0.1922946,0.7443390488624573,0
0.7851714,0.7957798,0.66384685,-0.74677104,0.33331334590911865,0
0.8698013,0.58667547,0.8065014,0.1757153,1.9777393341064453,0
0.8812601,0.5108768,0.8225531,-0.35221404,2.0953001976013184,0
0.41291496,1.5512209,0.20207594,0.34439796,0.09183233976364136,0
0.64465237,1.3077741,0.50139654,1.6949323,2.019120454788208,0
0.88859034,0.54793376,0.860134,0.741565,0.6916348934173584,0
0.4834637,1.5918777,0.3421215,0.059998542,0.35335326194763184,0
0.36023208,1.6518135,0.024448216,0.28310737,0.6209608912467957,1
0.8344767,0.6569079,0.7419292,-1.3048555,0.8584496974945068,0
0.6194195,1.2315357,0.4409185,0.10649847,1.043803334236145,0
0.9660266,0.17977877,0.9442122,-0.16543488,1.7641804218292236,0
0.7032637,0.969378,0.570075,1.1980689,1.2424798011779785,0
0.3693836,1.5921712,0.012092918,-0.54701954,0.7128114700317383,1
0.96464056,0.20093638,0.9470145,-1.0070752,0.7867060899734497,0
0.62685144,1.3079338,0.47916642,0.2773008,1.4542584419250488,1
0.531179,1.2088698,0.26172873,0.0039695306,1.5123558044433594,1
0.49974442,1.5697856,0.33654916,-0.1954339,0.8930633068084717,1
0.81809175,0.6651861,0.7036993,0.67676085,1.8726470470428467,0
0.67260677,0.9317035,0.44396046,0.3532037,0.5720891952514648,1
0.82383555,0.7582836,0.76940185,0.082686305,0.29432129859924316,0
0.6210083,1.0651398,0.37601694,0.118308686,0.7985392808914185,0
0.29319435,1.9058211,0.029902458,-0.21995062,0.7568821310997009,1
0.7905361,0.7753214,0.6508819,0.39309525,0.49920693039894104,0
0.7062964,1.0937588,0.59290075,-0.2338293,1.5531752109527588,1
0.2754763,1.6221586,0.0037802756,-1.8631343,0.38238081336021423,1
0.42146146,1.5038881,0.11842471,-0.112751976,1.5625240802764893,0
0.7890502,0.7148711,0.6497071,0.6191987,0.5160175561904907,0
0.7950571,0.84885037,0.73524135,-0.8937644,0.3235836625099182,1
0.76888925,0.9416541,0.686579,-0.5172724,1.2158546447753906,0
0.70234007,0.9839449,0.5264816,0.22610268,0.3552945852279663,0
0.8414519,0.6073141,0.7614544,0.6241007,0.18624460697174072,0
0.52260226,1.5100025,0.3622385,-0.13475378,1.050806999206543,1
0.8719818,0.47833797,0.768538,0.07974364,0.23640310764312744,0
0.5306002,1.2066604,0.23389822,-0.28266367,0.8815813064575195,0
0.58811224,1.2502966,0.39911366,-0.11789347,0.7283322215080261,1
0.2963037,1.7078466,0.018139124,0.62908125,0.7818936109542847,1
0.49490845,1.3728007,0.25576955,0.6941964,0.7288152575492859,0
0.56396884,0.9686698,0.19620621,0.78860104,2.443887710571289,0
0.5051752,1.2632788,0.302078,0.13430837,1.0369553565979004,0
0.9051495,0.41474593,0.84194183,0.28682995,1.3699262142181396,0
0.39944416,1.6788895,0.114593506,0.8643269,1.2560611963272095,1
0.37980434,1.6540971,0.118365705,0.40720433,0.3003475069999695,1
0.7866933,0.6987481,0.6131786,-0.12463957,1.8139021396636963,0
0.42883852,1.5168214,0.10474992,0.40783542,0.6657357215881348,0
0.5355273,1.3119873,0.30043644,-0.49833244,0.46220862865448,0
0.7584638,0.7682154,0.58632994,0.409994,0.44285428524017334,1
0.3625817,1.4775009,0.002889216,0.09274122,0.5497821569442749,1
0.8818964,0.47459447,0.8010297,0.23998682,0.9547876119613647,0
0.58927894,1.4657955,0.47463858,1.326764,0.9749747514724731,0
0.6214767,1.2254825,0.43788433,-0.3483381,0.5460600852966309,1
0.7708747,0.80440974,0.67398167,0.27688986,1.0740851163864136,0
0.5235777,1.6333171,0.42566565,0.69873065,0.7488733530044556,0
0.52330464,1.4276669,0.35791308,-1.19367,0.5565639734268188,0
0.8962509,0.5016197,0.863906,-0.25750333,1.1610636711120605,1
0.31784803,1.7755961,0.1170861,-0.22575998,1.3333678245544434,1
0.38720968,1.5388844,0.02872175,-0.44087288,0.8877005577087402,1
0.35026747,1.4066237,0.01770112,0.35042703,2.4688501358032227,1
0.59586215,1.2801942,0.3809501,-0.29174012,1.066853642463684,0
0.23261426,1.9804604,0.02656737,-0.7122862,0.803484320640564,0
0.44773787,1.3604698,0.07304904,0.7149911,2.3489270210266113,0
0.45605162,1.4350511,0.21966161,-0.23727416,0.14358001947402954,0
0.35698032,1.6780015,0.13626432,-0.6084993,0.4513799250125885,1
0.35549667,1.6991242,0.14805643,1.1797037,0.2818695902824402,1
0.7949126,0.72445107,0.6450961,0.28759485,1.082079291343689,0
0.54196316,1.1312586,0.20309359,-0.3018205,0.45946595072746277,1
0.6990846,1.0028186,0.5557401,0.044098936,0.4124707281589508,0
0.8516576,0.61759454,0.76484156,0.63245,0.44670701026916504,0
0.98139507,0.111951515,0.97123146,-0.97619677,1.0681452751159668,0
0.37581173,1.8311474,0.20008723,-0.36845773,1.644182801246643,1
0.7618275,0.78611016,0.6172669,-0.47214013,1.1440422534942627,0
0.41077626,1.511368,0.1733893,0.78518456,0.9748374819755554,0
0.70588434,0.7644627,0.45151243,0.16362152,0.48989754915237427,1
0.9721194,0.16124673,0.95555806,0.79751915,0.23496593534946442,0
0.42167866,1.2590235,0.13326469,-0.59276867,0.32932519912719727,0
0.9556304,0.25820005,0.94255203,0.59246135,0.7294741868972778,1
0.3409552,1.7667918,0.1329182,0.09115668,0.45857542753219604,1
0.88119316,0.46568322,0.78902584,0.72477573,1.877871036529541,0
0.40951583,1.6984955,0.18849783,0.51512516,2.3432350158691406,0
0.3227913,1.6409123,0.01326552,0.29953468,0.388175904750824,1
0.9089245,0.38719326,0.83853203,-0.3662761,0.5083283185958862,0
0.74834,0.71323735,0.52716374,-0.36630344,1.8963608741760254,0
0.9585151,0.20506942,0.92579573,0.16850762,1.142450213432312,0
0.53081316,1.2599515,0.2302357,0.05508583,0.5136792063713074,0
0.9245887,0.3650715,0.8801028,-0.24652646,0.9429236054420471,0
0.54484284,1.0101337,0.16185522,-0.2305716,0.24420462548732758,1
0.6620776,1.0794126,0.5279188,0.270699,1.0065720081329346,1
0.26265803,2.0234728,0.036585912,1.0896418,1.2145946025848389,1
0.4464388,1.4781318,0.14398685,1.0997119,1.0950021743774414,1
0.58692384,1.4130795,0.44833773,0.21420571,0.8900120854377747,0
0.34265727,1.7524751,0.16884524,-0.0952788,0.3691362738609314,1
0.8082319,0.65271235,0.65865505,0.8990854,0.6584832668304443,1
0.9791166,0.13222213,0.9685637,0.41178054,0.572898268699646,0
0.8162028,0.7341802,0.7453467,-1.4106452,0.4791167378425598,0
0.47596636,1.5122085,0.24622068,0.0896512,0.4005059599876404,0
0.46217817,1.637316,0.25873464,1.1309202,1.440473198890686,1
0.8358898,0.62256193,0.7333415,0.15033069,0.6961173415184021,1
0.23356272,1.768751,0.008819714,0.56937975,1.0834609270095825,1
0.36661503,1.8359063,0.17138946,0.3212587,0.8938374519348145,1
0.27348664,2.1015291,0.14252444,-0.13493437,1.0819127559661865,0
0.7909326,0.8286563,0.7014249,-0.58324194,1.7398205995559692,0
0.8656808,0.5786659,0.80187076,-0.24533515,0.8000580668449402,0
0.3658257,1.538725,0.073676705,-0.874477,0.530126690864563,1
0.8422426,0.6455703,0.754429,0.22826242,0.9886945486068726,0
0.36488345,1.7478714,0.14851002,1.7111033,0.2769201397895813,1
0.42490703,1.7522919,0.27866906,-0.44932207,1.0800143480300903,1
0.6127658,1.4070916,0.4954355,0.44573897,0.5704145431518555,0
0.6204506,1.0869504,0.37088373,-0.03628702,0.5367872714996338,1
0.3567421,1.428149,0.0833236,0.31741822,0.41547155380249023,1
0.91748554,0.3628847,0.8559918,0.23700833,0.6741770505905151,0
0.70451474,1.1969807,0.6196731,-0.5687287,2.6115214824676514,1
0.6860746,1.2476346,0.6003514,-0.6288625,0.9856007695198059,0
0.5467793,1.2259328,0.27476606,0.67553186,0.3660210371017456,0
0.6833854,0.7878954,0.40234482,-0.8064059,0.45350682735443115,0
0.4523273,1.3172424,0.09520993,0.18794635,0.6957702040672302,0
0.9691,0.16833091,0.9483955,0.4289677,1.3977155685424805,0
0.6940749,0.97927356,0.51919806,0.43128794,0.5614083409309387,0
0.33551586,1.6245975,0.08653188,-0.18061113,0.47016775608062744,1
0.35910004,1.6573396,0.019936532,-0.10886572,0.5370379686355591,1
0.4635717,1.6301687,0.25175,1.4961123,0.8246574401855469,1
0.7086424,1.1123289,0.60720927,0.013354566,0.8746718168258667,1
0.55180806,1.427913,0.33605725,0.43542433,0.7163498401641846,0
0.307092,1.8521667,0.09724699,1.7252296,0.7685699462890625,1
0.5111854,1.7030342,0.42078635,1.1254609,1.8462440967559814,1
0.9393141,0.3009094,0.9014617,0.5049273,1.0160473585128784,0
0.4258967,1.2918608,0.004145026,2.2844617,0.34136080741882324,1
0.65539587,0.9999032,0.46719027,0.072380975,1.2647974491119385,1
0.9422002,0.28821453,0.9056942,0.32707644,0.6938508152961731,0
0.22111104,1.7961224,0.003759712,-0.6426533,0.40445035696029663,1
0.9115181,0.41805136,0.8622682,0.15919115,2.3953166007995605,0
0.42532027,1.4834735,0.14184049,-0.54024047,0.41139400005340576,0
0.4812759,1.4393033,0.2349753,-0.5412879,1.085052251815796,0
0.7563749,1.0645173,0.71443224,-0.35303897,1.0402885675430298,0
0.22809723,1.8492633,0.021885112,-0.20108831,0.46220123767852783,1
0.29336685,1.7304902,0.06356838,0.83412075,0.7076864242553711,1
0.2955039,1.8671954,0.042912364,1.2096313,0.525865912437439,0
0.20559295,2.019371,0.023650303,-0.1025434,1.131574034690857,1
0.6034033,1.0499315,0.30879894,-0.6652081,1.0486936569213867,1
0.9931958,0.041642066,0.9865678,0.35044092,3.742034673690796,0
0.5285778,1.1473458,0.20009086,-0.54097736,1.3037495613098145,0
0.46822914,1.2430581,0.113787055,-0.6386056,1.0512953996658325,1
0.628732,0.94705474,0.3434947,0.46223253,0.38362470269203186,0
0.76535165,0.77415395,0.5917608,0.21754897,0.6989196538925171,0
0.7975111,0.7267853,0.6676233,-0.99643457,0.17213338613510132,0
0.7872487,0.82483566,0.6725008,0.12837476,0.7790682315826416,1
0.4231102,1.7446653,0.2179817,1.7561059,0.80545973777771,1
0.41320375,1.7524161,0.25078946,1.2708006,1.3713773488998413,1
0.99894255,0.009462878,0.9985415,-0.8646876,1.2795639038085938,0
0.29640797,1.914118,0.07447979,0.0316467,1.0736420154571533,0
0.33652282,1.8528714,0.15265562,-0.10260551,0.6770920753479004,1
0.74670434,0.99964124,0.6464019,0.27997607,1.073527455329895,0
0.9100182,0.43082082,0.8712286,0.018022541,0.7910633683204651,0
0.49274847,1.6037719,0.3236166,-0.90287673,1.0553100109100342,1
0.43351996,1.5956743,0.15369093,0.044698454,0.5197873115539551,0
0.73360145,1.0001982,0.5910055,0.27662343,0.21244162321090698,1
0.52810204,1.3679328,0.30276933,-0.006267458,0.967827320098877,0
0.390469,1.8313669,0.21293429,-1.4679302,1.0230915546417236,1
0.37529144,1.558913,0.104016125,0.29048857,0.6610543727874756,1
0.621376,1.2121711,0.43888152,-0.81296366,0.8119964599609375,0
0.8203351,0.6852424,0.69687945,-0.07272604,1.7395857572555542,0
0.70853037,1.1576431,0.6218242,-1.0505178,0.40710896253585815,0
0.7194009,0.8571252,0.5435146,-0.05251392,0.3564854860305786,0
0.89940083,0.49636155,0.86472905,0.46647358,0.38305461406707764,1
0.29368484,1.6563596,0.034142256,-0.4352276,0.9453654289245605,1
0.58336145,1.1669114,0.34324303,0.84733194,1.2325726747512817,0
0.9190192,0.39862633,0.88481694,0.53101933,0.5711098909378052,1
0.5737029,1.3553641,0.34938842,-0.33895278,1.7589527368545532,1
0.8716297,0.5683541,0.8045318,-0.2624894,1.0510151386260986,0
0.53593683,1.2515924,0.2667368,-0.36806613,2.144063711166382,0
0.3973812,1.9054968,0.24465424,-0.67755216,0.38534533977508545,1
0.29847705,1.8264651,0.008289099,-0.915184,0.6837364435195923,1
0.47918645,1.2469655,0.18258172,0.42382646,0.7425323128700256,1
0.98092264,0.11555341,0.96896166,0.58146155,0.27605682611465454,0
0.4513689,1.6433177,0.22194384,0.45704755,0.6070341467857361,0
0.90711766,0.42989522,0.864893,-0.9814212,0.5186850428581238,0
0.97712916,0.1383163,0.9654149,0.29928502,1.05295991897583,0
0.43037003,1.7453836,0.25228727,1.5612319,0.15661972761154175,1
0.37585524,1.572041,0.18568984,0.27536368,0.3066737651824951,1
0.4184241,1.3935124,0.063424796,0.6628362,0.6842530369758606,1
0.96219426,0.21776247,0.94606036,-1.1062745,1.081639051437378,0
0.38577017,1.4797978,0.05999723,-1.3476629,0.3606700301170349,0
0.96559274,0.19536018,0.9508299,0.5452511,0.5052345991134644,0
0.3317889,1.559184,0.0738779,0.5256109,0.8302350640296936,0
0.7615886,0.8981252,0.6421845,-0.38539228,3.2040812969207764,0
0.35827523,1.5178578,0.025198668,-0.30002248,0.8375393748283386,1
0.28775483,1.7814764,0.08585723,0.05610056,0.8894279599189758,1
0.39685622,1.3803306,0.010387123,-0.5804105,1.2201265096664429,1
0.6107598,1.0526732,0.4007368,-0.035523504,1.4098074436187744,0
0.7671071,0.8372359,0.6659849,-0.2639932,0.44994068145751953,1
0.60019714,1.2497054,0.3914047,0.75600713,0.595299482345581,0
0.95614064,0.21947186,0.928721,1.1304479,0.9313233494758606,0
0.8848222,0.48459643,0.8124486,0.8991518,0.8138676285743713,1
0.9209389,0.35543257,0.86514956,0.03667909,1.4261181354522705,0
0.57621217,1.0914698,0.283703,-0.9906751,1.2134923934936523,1
0.96916527,0.16463237,0.94639516,0.83042,0.09877105057239532,1
0.36028036,1.8494742,0.12530483,-0.005219574,1.679412603378296,1
0.80394006,0.6409804,0.6464039,0.37261444,0.8312621116638184,0
0.98295873,0.095766656,0.96849877,-0.22033855,2.751023292541504,0
0.6808217,0.97054416,0.46802837,-0.2578526,0.4230464696884155,0
0.88690937,0.5180955,0.84922606,-0.5683319,0.8031669855117798,0
0.5515981,1.082021,0.21310717,-0.4559623,0.9604548811912537,1
0.5837711,1.083103,0.2838666,-0.36440706,1.5510568618774414,1
0.8822481,0.45769894,0.7975031,-0.112569384,0.26955646276474,1
0.9183172,0.40080458,0.8838962,-0.69299287,1.786177158355713,0
0.7904659,0.60928905,0.602805,1.268103,0.8476018905639648,0
0.7975484,0.8324393,0.7227057,0.66388935,0.9896270036697388,0
0.44022343,1.4151647,0.14772677,-0.53181136,1.8432302474975586,0
0.69727767,1.1165028,0.58790207,-0.7824311,1.0845811367034912,0
0.68572766,0.9735992,0.48562354,0.2296171,0.8299176692962646,0
0.23651913,1.726223,0.0038646162,-0.124894224,0.6149448156356812,0
0.38653627,1.8268954,0.17180558,-0.30748928,0.6543370485305786,1
0.47499552,1.3754618,0.2417778,-0.13087341,0.41437798738479614,1
0.49310827,1.3312886,0.30524227,0.82391894,0.7774097919464111,1
0.7530957,0.9175123,0.60602736,-0.28721404,0.8460754156112671,0
0.3454512,1.6595458,0.018773139,0.47095776,0.3052467107772827,1
0.9415302,0.2276529,0.8838972,-0.3632279,1.7476609945297241,0
0.62326455,0.7745887,0.2678106,-0.48154283,0.06720415502786636,1
0.98476255,0.09598011,0.97737956,0.16457269,0.33419182896614075,0
0.9903653,0.070133746,0.9869466,-0.2477251,3.6818737983703613,0
0.54952276,0.85694224,0.13315639,0.6890383,0.16403034329414368,0
0.6843002,1.1438212,0.54973024,1.8626916,0.281918466091156,0
0.3593061,1.6616966,0.12898023,0.030620774,0.7841678857803345,1
0.6745769,0.92850006,0.4254856,0.60293376,0.8421010375022888,0
0.9353912,0.32541364,0.9063664,-0.22033106,0.5819708704948425,0
0.6216904,1.3216984,0.48890823,0.055303704,0.7681289911270142,0
0.28744635,1.7342482,0.05929768,-0.55062395,0.6738142967224121,0
0.36631757,1.575957,0.06039834,-0.14785942,0.5389939546585083,1
0.6124423,0.81655574,0.2540014,0.32145578,0.24019405245780945,1
0.52382225,1.2899632,0.20920578,-0.31127656,0.5655375719070435,1
0.62341154,1.2677554,0.47420782,-1.3249714,0.508270263671875,1
0.4245844,1.5706666,0.23901995,-0.2992267,0.24274010956287384,1
0.38669172,1.4358444,0.11591014,-0.6867208,0.9306590557098389,1
0.322086,2.0051363,0.15065767,-0.3176721,0.9715085029602051,0
0.31269857,1.9263344,0.14571846,-0.20715426,0.4976671636104584,1
0.3659825,1.4747584,0.09144622,0.10958596,0.5882423520088196,0
0.3764065,1.8924867,0.16682477,-0.22254333,0.7213921546936035,0
0.6335766,1.1904969,0.48621318,0.18298322,1.609924077987671,0
0.5025116,1.6477923,0.35765928,-0.25314686,0.8700302839279175,0
0.92995656,0.31273645,0.87481874,0.5441532,1.9620063304901123,0
0.4629934,1.5095165,0.217832,0.07385591,0.6515172123908997,1
0.99398106,0.04711803,0.992428,-0.8756463,0.8089234232902527,0
0.8795405,0.52419984,0.8258828,-0.42343974,0.9944509267807007,0
0.44821656,1.3413299,0.07161233,-0.37397894,0.7667645812034607,0
0.5824539,1.3608549,0.4145343,-0.26750332,0.7929336428642273,1
0.97726506,0.13681845,0.9670906,0.20986132,0.6304866671562195,0
0.43529466,1.4172108,0.083468616,1.1912268,0.7822136878967285,1
0.29587746,1.9264112,0.052685857,0.12372228,1.3203630447387695,0
0.53949916,1.2001704,0.23779917,0.31011721,1.9721099138259888,1
0.9261948,0.39044338,0.9058435,-0.12467897,2.2200546264648438,0
0.5440633,1.2066894,0.22725621,0.86300385,0.24013927578926086,1
0.83571315,0.67774796,0.7507803,0.21610638,0.9873231649398804,1
0.9442548,0.2843845,0.9146019,-0.35183948,0.7633635997772217,0
0.40208843,1.4098907,0.11424512,-0.5496966,1.0524475574493408,0
0.7183382,1.0118145,0.6105881,0.46014404,0.6027600765228271,1
0.9142847,0.39308017,0.857889,-0.19328052,1.1204559803009033,0
0.94986564,0.24894223,0.92221653,0.3847732,1.0847790241241455,0
0.99847406,0.012064051,0.99711597,-0.04594978,2.141592264175415,1
0.500505,1.0324001,0.071464,-0.48392564,1.306617021560669,1
0.6748812,0.8509517,0.39628693,-0.40111995,0.8251595497131348,0
0.7888665,0.7451488,0.68502474,0.36424947,0.6624442338943481,1
0.8256479,0.7677143,0.752167,1.4850364,1.407356858253479,1
0.54280233,1.3789375,0.37116307,0.3142296,1.1343445777893066,1
0.3978519,1.6385301,0.19577472,0.43478847,1.88003408908844,1
0.24643488,1.737658,0.0071600676,0.40139437,0.1998731791973114,1
0.26133102,2.0066323,0.11200319,-0.27136,0.3680552840232849,0
0.80694634,0.7089101,0.69924366,-0.26206493,1.1391570568084717,1
0.4824237,1.4360244,0.26697338,-0.21039099,0.6924424171447754,0
0.34393048,1.9678723,0.17668477,-0.7581689,0.574769914150238,0
0.6833513,0.7766345,0.40197393,0.43579578,0.9566517472267151,0
0.9809209,0.11470722,0.97133774,0.58182,0.8266527652740479,0
0.40364552,1.4331369,0.048306108,-0.25491846,1.2344768047332764,1
0.6261901,0.8126143,0.2869553,0.6045727,1.2042715549468994,0
0.7883292,0.7772013,0.6872605,0.92018336,1.3081798553466797,1
0.46338502,1.7561758,0.3512627,-0.1520476,1.3932840824127197,0
0.44339103,1.721014,0.25281167,-0.32612306,0.7850311994552612,1
0.89356065,0.46027726,0.8371564,-0.14274786,0.6675308346748352,1
0.6716021,0.8418786,0.38793463,0.020874318,1.132540225982666,0
0.49242663,1.4957563,0.31945592,0.45916474,0.666573166847229,1
0.62223464,1.2291682,0.47206306,0.59096265,1.6081750392913818,0
0.9430434,0.24768321,0.89278376,0.45849285,1.248924732208252,0
0.41217163,1.5556842,0.19518833,-0.058238775,0.4607656002044678,0
0.601388,1.360798,0.46012324,-0.93921614,0.9435179829597473,0
0.3684009,1.7716895,0.14882621,-0.40369624,0.7108014822006226,0
0.41881827,1.3231139,0.035265177,1.2386941,0.9398517608642578,1
0.50060487,1.5839207,0.35858458,-0.26451755,0.6222138404846191,0
0.29954824,1.7002783,0.07362947,-0.49131832,0.28728294372558594,1
0.88810825,0.5092715,0.8348093,-0.5880763,1.6134676933288574,0
0.61491436,1.1032441,0.36953634,-0.46838182,1.603153109550476,0
0.8108788,0.7840862,0.72456163,0.27920556,0.47381794452667236,0
0.94425845,0.2896511,0.91640896,1.9109015,0.7293311953544617,0
0.4124227,1.2911825,0.059319258,0.9171442,1.2615635395050049,0
0.44584507,1.4224659,0.14458656,-0.6074412,0.638824462890625,0
0.48451462,0.97199506,0.04544571,2.188588,1.329688310623169,1
0.964156,0.20884785,0.94682884,-0.12677741,0.5102903246879578,0
0.379342,1.5878208,0.16511889,-0.601992,0.5398062467575073,0
0.56267583,1.2207848,0.28372452,0.23093358,0.7149500250816345,1
0.46293592,1.2262654,0.18655184,0.22958045,0.8168598413467407,0
0.6858995,1.0063837,0.5060271,-0.54126716,1.0340468883514404,0
0.8104044,0.69534147,0.6754909,-0.2967892,0.4965924620628357,1
0.89252967,0.49978817,0.84279114,0.10602017,1.6358702182769775,0
0.547784,1.5423882,0.44166037,-0.5401212,0.9150683879852295,1
0.1948277,2.0262733,0.018357962,-0.34852743,1.080808162689209,1
0.97415745,0.1537495,0.96095973,-0.17668831,0.8614202737808228,0
